,time,event_type,stock,attente,perte_magasin,deliv,late_cost,passation_cost,Time_gap,stock_cost,Loss_cost,Total_cost,Cum_cost,mean_cost
514,11.177299818892946,2,80,0,0,1,0.0,0,0.020578639600714155,0.08231455840285662,0,0.08231455840285662,132.1838657790853,11.82610003497047
515,11.19787845849366,2,79,0,0,1,0.0,0,0.00037502495965391347,0.0014813485906329583,0,0.0014813485906329583,132.18534712767593,11.804499184165776
516,11.198253483453314,1,78,0,0,1,0.0,0,0.0005507731117155856,0.002148015135690784,0,0.002148015135690784,132.18749514281163,11.804295673261334
517,11.19880425656503,2,77,0,0,1,0.0,0,0.0034722064757239934,0.013367994931537374,0,0.013367994931537374,132.20086313774317,11.804908819639703
518,11.202276463040754,2,76,0,0,1,0.0,0,0.0782238089468148,0.2972504739978963,0,0.2972504739978963,132.49811361174108,11.827784651529274
519,11.280500271987568,1,75,0,0,1,0.0,0,0.005213177325789076,0.019549414971709034,0,0.019549414971709034,132.5176630267128,11.74749876614859
520,11.285713449313358,2,74,0,0,1,0.0,0,0.04751053341649403,0.1757889736410279,0,0.1757889736410279,132.69345200035383,11.757648516977643
521,11.333223982729852,1,73,0,0,1,0.0,0,4.20129169480532e-05,0.0001533471468603942,0,0.0001533471468603942,132.6936053475007,11.708372264565318
522,11.3332659956468,1,72,0,0,1,0.0,0,0.01801799024106643,0.06486476486783914,0,0.06486476486783914,132.75847011236854,11.714052256724775
523,11.351283985887866,1,71,0,0,1,0.0,0,0.0031876618352697506,0.011316199515207615,0,0.011316199515207615,132.76978631188376,11.696455350508868
524,11.354471647723136,1,70,0,0,1,0.0,0,0.0625338441730996,0.21886845460584858,0,0.21886845460584858,132.98865476648962,11.712447649922774
525,11.417005491896235,2,69,0,0,1,0.0,0,0.02380873594565891,0.08214013901252325,0,0.08214013901252325,133.07079490550214,11.655490137055246
526,11.440814227841894,2,68,0,0,1,0.0,0,0.00375532171910109,0.012768093844943708,0,0.012768093844943708,133.0835629993471,11.632350665696539
527,11.444569549560995,2,67,0,0,1,0.0,0,0.010377672545718752,0.034765203028157825,0,0.034765203028157825,133.11832820237524,11.63157143009206
