,time,event_type,stock,attente,perte_magasin,deliv
554,12.04820144208176,1.0,73.0,0.0,,True
555,12.04966858535248,2.0,72.0,0.0,,True
556,12.052773036622185,2.0,71.0,0.0,,True
557,12.128459767437695,1.0,70.0,0.0,,True
558,12.139649976754068,2.0,69.0,0.0,,True
559,12.171590240049964,1.0,68.0,0.0,,True
560,12.207107467825802,1.0,67.0,0.0,,True
561,12.207590607429626,2.0,66.0,0.0,,True
562,12.225104497214277,2.0,65.0,0.0,,True
563,12.231456032899166,1.0,64.0,0.0,,True
564,12.232938413827391,2.0,63.0,0.0,,True
565,12.234532254063915,2.0,62.0,0.0,,True
566,12.236256051683622,2.0,61.0,0.0,,True
567,12.246527055847396,1.0,60.0,0.0,,True
568,12.261426528382897,2.0,59.0,0.0,,True
569,12.308526132868998,2.0,58.0,0.0,,True
570,12.32242331827111,2.0,57.0,0.0,,True
571,12.376655240650424,2.0,56.0,0.0,,True
572,12.38440889132411,1.0,55.0,0.0,,True
573,12.407674798671097,2.0,54.0,0.0,,True
574,12.416863591781842,1.0,53.0,0.0,,True
575,12.458432394390439,2.0,52.0,0.0,,True
576,12.497990926256904,2.0,51.0,0.0,,True
577,12.533260657498646,1.0,50.0,0.0,,True
578,12.553421126126377,2.0,49.0,0.0,,True
579,12.591025090918519,2.0,48.0,0.0,,True
580,12.60695159520817,2.0,47.0,0.0,,True
581,12.64530544132243,2.0,46.0,0.0,,True
582,12.651286831393175,1.0,45.0,0.0,,True
583,12.657677551117612,2.0,44.0,0.0,,True
584,12.658233154451384,2.0,43.0,0.0,,True
585,12.67112835898785,2.0,42.0,0.0,,True
586,12.684587353348745,2.0,41.0,0.0,,True
587,12.7155262199664,2.0,40.0,0.0,,True
588,12.716612824819405,1.0,39.0,0.0,,True
589,12.793727307446384,2.0,38.0,0.0,,True
590,12.800823796627355,2.0,37.0,0.0,,True
591,12.860684226182409,1.0,36.0,0.0,,True
592,12.890627662470228,2.0,35.0,0.0,,True
593,12.902490239073835,1.0,34.0,0.0,,True
594,12.922095902329353,2.0,33.0,0.0,,True
595,12.933483873550715,2.0,32.0,0.0,,True
596,12.936601739306605,2.0,31.0,0.0,,True
597,12.936607151761407,2.0,30.0,0.0,,True
598,12.944584406210929,2.0,29.0,0.0,,True
599,12.965502766199682,1.0,28.0,0.0,,True
600,12.97782681527703,2.0,27.0,0.0,,True
601,12.997503407250507,1.0,26.0,0.0,,True
602,13.061161119084748,2.0,25.0,0.0,,True
603,13.124574448496956,1.0,24.0,0.0,,True
604,13.151421910199144,1.0,23.0,0.0,,True
605,13.151814504720454,2.0,22.0,0.0,,True
606,13.15319043675866,2.0,21.0,0.0,,True
607,13.160350943336176,1.0,20.0,0.0,,True
608,13.176778213817293,2.0,19.0,0.0,,True
609,13.198683103950197,2.0,18.0,0.0,,True
610,13.201803429400428,2.0,17.0,0.0,,True
611,13.251976861872464,2.0,16.0,0.0,,True
612,13.253718527452419,2.0,15.0,0.0,,True
613,13.308695173913696,2.0,14.0,0.0,,True
614,13.339401105471426,2.0,13.0,0.0,,True
615,13.344792756483322,2.0,12.0,0.0,,True
616,13.374439299378459,2.0,11.0,0.0,,True
617,13.390158877921124,2.0,10.0,0.0,,True
618,13.39719169843908,2.0,10.0,1.0,,
619,13.42006164808268,2.0,10.0,2.0,,
620,13.422418935625808,1.0,9.0,2.0,,True
621,13.453329398044813,2.0,9.0,3.0,,
622,13.462321296239633,1.0,8.0,3.0,,True
623,13.479137317100408,2.0,8.0,4.0,,
624,13.511338480280239,2.0,8.0,5.0,,
625,13.527772756291204,1.0,7.0,5.0,,True
626,13.541319897269954,2.0,7.0,6.0,,
627,13.543797558161511,2.0,7.0,7.0,,
628,13.551196117895163,1.0,6.0,7.0,,True
629,13.558691410000325,2.0,6.0,8.0,,
630,13.564044325943236,2.0,6.0,9.0,,
631,13.595624552880642,2.0,6.0,10.0,,
632,13.595729583768327,2.0,6.0,11.0,,
633,13.618014764294909,2.0,6.0,12.0,,
634,13.636076826744771,2.0,6.0,13.0,,
635,13.648684017493709,2.0,6.0,14.0,,
636,13.700895483926338,1.0,5.0,14.0,,True
637,13.737069400542577,2.0,5.0,15.0,,
638,13.737965384612224,1.0,4.0,15.0,,True
639,13.746328749213664,1.0,3.0,15.0,,True
640,13.782674886759024,1.0,2.0,15.0,,True
641,13.79975320298905,1.0,1.0,15.0,,True
642,13.802049749984473,1.0,1.0,15.0,1.0,
643,13.817279625079609,1.0,1.0,15.0,1.0,
644,13.8289969361412,2.0,1.0,16.0,,
645,13.885642406688586,2.0,1.0,17.0,,
646,13.886087169615987,2.0,1.0,18.0,,
647,13.891718923993965,1.0,1.0,18.0,1.0,
648,13.929918344396437,2.0,1.0,19.0,,
649,13.934029762640796,2.0,1.0,20.0,,
650,13.953883802869024,2.0,1.0,21.0,,
651,13.99120018370595,2.0,1.0,22.0,,
652,13.995455470778417,2.0,1.0,23.0,,
653,14.03174124107484,2.0,1.0,24.0,,
654,14.075824389793526,2.0,1.0,25.0,,
655,14.077653352325362,2.0,1.0,26.0,,
656,14.156573351536517,1.0,1.0,26.0,1.0,
657,14.176726203927892,1.0,1.0,26.0,1.0,
658,14.180415332411378,1.0,1.0,26.0,1.0,
659,14.195344511984473,1.0,1.0,26.0,1.0,
660,14.201049441433165,1.0,1.0,26.0,1.0,
661,14.22327220984846,1.0,1.0,26.0,1.0,
662,14.230393893495686,2.0,1.0,27.0,,
663,14.251247189864383,2.0,1.0,28.0,,
664,14.260465041071663,1.0,1.0,28.0,1.0,
665,14.261426528382897,3.0,153.0,0.0,,True
666,14.266168914904176,2.0,152.0,0.0,,True
667,14.267449544503151,1.0,151.0,0.0,,True
668,14.300617967221058,1.0,150.0,0.0,,True
669,14.307820132478916,2.0,149.0,0.0,,True
670,14.35827245860684,2.0,148.0,0.0,,True
671,14.36849833224764,2.0,147.0,0.0,,True
672,14.378813899536043,1.0,146.0,0.0,,True
673,14.403695342288428,2.0,145.0,0.0,,True
674,14.403960267811014,2.0,144.0,0.0,,True
675,14.40609089754105,1.0,143.0,0.0,,True
676,14.415759150815102,2.0,142.0,0.0,,True
677,14.41707002576711,1.0,141.0,0.0,,True
678,14.427549346789151,2.0,140.0,0.0,,True
679,14.450555350506093,1.0,139.0,0.0,,True
680,14.45279184451044,1.0,138.0,0.0,,True
681,14.462400549424245,2.0,137.0,0.0,,True
682,14.468863541235441,2.0,136.0,0.0,,True
683,14.527123861897337,2.0,135.0,0.0,,True
684,14.556231779362074,2.0,134.0,0.0,,True
685,14.579228843559852,1.0,133.0,0.0,,True
686,14.610170491723476,1.0,132.0,0.0,,True
687,14.61211801877048,2.0,131.0,0.0,,True
688,14.61252596875853,2.0,130.0,0.0,,True
689,14.628259201104278,2.0,129.0,0.0,,True
690,14.674803682166687,2.0,128.0,0.0,,True
691,14.709106070460303,2.0,127.0,0.0,,True
692,14.71982976139422,1.0,126.0,0.0,,True
693,14.731674930628312,1.0,125.0,0.0,,True
694,14.742555898494018,2.0,124.0,0.0,,True
695,14.745817715346725,2.0,123.0,0.0,,True
696,14.751883431353916,2.0,122.0,0.0,,True
697,14.758587017055566,2.0,121.0,0.0,,True
698,14.77243800253282,1.0,120.0,0.0,,True
699,14.832539694795235,2.0,119.0,0.0,,True
700,14.845339677157314,2.0,118.0,0.0,,True
701,14.86216258829135,2.0,117.0,0.0,,True
702,14.892445134751048,1.0,116.0,0.0,,True
703,14.904660186727204,2.0,115.0,0.0,,True
704,14.91729184921843,2.0,114.0,0.0,,True
705,14.925680352708667,2.0,113.0,0.0,,True
706,14.942668016896699,2.0,112.0,0.0,,True
707,14.960004477243977,2.0,111.0,0.0,,True
708,14.978394010351527,2.0,110.0,0.0,,True
709,15.018126050710222,2.0,109.0,0.0,,True
710,15.0957588767878,1.0,108.0,0.0,,True
711,15.105204830143833,2.0,107.0,0.0,,True
712,15.133650123844378,1.0,106.0,0.0,,True
713,15.159785922586535,1.0,105.0,0.0,,True
714,15.169691135763603,1.0,104.0,0.0,,True
715,15.199066740149124,2.0,103.0,0.0,,True
716,15.204278839270415,1.0,102.0,0.0,,True
717,15.220564347428674,2.0,101.0,0.0,,True
718,15.221494396289968,1.0,100.0,0.0,,True
719,15.244887352994942,1.0,99.0,0.0,,True
720,15.253932069823591,2.0,98.0,0.0,,True
721,15.257968521802093,2.0,97.0,0.0,,True
722,15.258270887083928,1.0,96.0,0.0,,True
723,15.267140248123399,2.0,95.0,0.0,,True
724,15.303205197380095,2.0,94.0,0.0,,True
725,15.312963060330587,2.0,93.0,0.0,,True
726,15.313478656426453,2.0,92.0,0.0,,True
727,15.35123747547559,1.0,91.0,0.0,,True
728,15.475942492293113,2.0,90.0,0.0,,True
729,15.524948753328465,2.0,89.0,0.0,,True
730,15.536958321143127,1.0,88.0,0.0,,True
731,15.538787578015357,2.0,87.0,0.0,,True
732,15.547232842574534,2.0,86.0,0.0,,True
733,15.5786569722165,1.0,85.0,0.0,,True
734,15.596353499371771,2.0,84.0,0.0,,True
735,15.60059759801338,1.0,83.0,0.0,,True
736,15.603653255666254,2.0,82.0,0.0,,True
737,15.606870769252609,2.0,81.0,0.0,,True
738,15.64343900270203,2.0,80.0,0.0,,True
739,15.672948009136192,2.0,79.0,0.0,,True
740,15.740035345787486,1.0,78.0,0.0,,True
741,15.760256653903543,1.0,77.0,0.0,,True
742,15.764241968949174,2.0,76.0,0.0,,True
743,15.78773454759636,1.0,75.0,0.0,,True
744,15.829783340162814,2.0,74.0,0.0,,True
745,15.840276575067225,1.0,73.0,0.0,,True
746,15.84767142420199,2.0,72.0,0.0,,True
747,15.849625994934552,1.0,71.0,0.0,,True
748,15.850541184991766,2.0,70.0,0.0,,True
749,15.875157684672356,2.0,69.0,0.0,,True
750,15.892743100993135,2.0,68.0,0.0,,True
751,15.94632882745128,1.0,67.0,0.0,,True
752,15.9763566252793,2.0,66.0,0.0,,True
753,15.98030018812472,1.0,65.0,0.0,,True
754,16.00110260087139,1.0,64.0,0.0,,True
755,16.028325382815986,1.0,63.0,0.0,,True
756,16.040641877160464,2.0,62.0,0.0,,True
757,16.06770880907321,2.0,61.0,0.0,,True
758,16.14248703004293,2.0,60.0,0.0,,True
759,16.16642673092783,2.0,59.0,0.0,,True
760,16.169427047565932,2.0,58.0,0.0,,True
761,16.171632765155035,2.0,57.0,0.0,,True
762,16.18428722915287,2.0,56.0,0.0,,True
763,16.20004769398271,2.0,55.0,0.0,,True
764,16.203173007201215,1.0,54.0,0.0,,True
765,16.24499243669794,1.0,53.0,0.0,,True
766,16.255138489801624,1.0,52.0,0.0,,True
767,16.285387611203088,2.0,51.0,0.0,,True
768,16.29550068023862,2.0,50.0,0.0,,True
769,16.315145218412862,2.0,49.0,0.0,,True
770,16.331601749018223,2.0,48.0,0.0,,True
771,16.34733566373393,2.0,47.0,0.0,,True
772,16.34982259262703,1.0,46.0,0.0,,True
773,16.36605320765181,2.0,45.0,0.0,,True
774,16.366254353647832,1.0,44.0,0.0,,True
775,16.370902451039502,1.0,43.0,0.0,,True
776,16.383284326104604,2.0,42.0,0.0,,True
777,16.399215326607802,1.0,41.0,0.0,,True
778,16.451827384798488,1.0,40.0,0.0,,True
779,16.491886263194065,1.0,39.0,0.0,,True
780,16.494174105472055,2.0,38.0,0.0,,True
781,16.518145902760942,1.0,37.0,0.0,,True
782,16.52480828437488,2.0,36.0,0.0,,True
783,16.59714436897449,2.0,35.0,0.0,,True
784,16.620336527301056,2.0,34.0,0.0,,True
785,16.622293417561796,2.0,33.0,0.0,,True
786,16.62690393248061,2.0,32.0,0.0,,True
787,16.669851287658485,1.0,31.0,0.0,,True
788,16.676520668519267,1.0,30.0,0.0,,True
789,16.690507802590652,2.0,29.0,0.0,,True
790,16.691469544294428,2.0,28.0,0.0,,True
791,16.69188311233658,2.0,27.0,0.0,,True
792,16.69713225178915,2.0,26.0,0.0,,True
793,16.700684634951234,1.0,25.0,0.0,,True
794,16.70705764726092,2.0,24.0,0.0,,True
795,16.715292624299586,2.0,23.0,0.0,,True
796,16.746784384198005,1.0,22.0,0.0,,True
797,16.750409222107237,2.0,21.0,0.0,,True
798,16.779330181623425,1.0,20.0,0.0,,True
799,16.789415898352928,2.0,19.0,0.0,,True
800,16.791966701848917,2.0,18.0,0.0,,True
801,16.80925924033613,2.0,17.0,0.0,,True
802,16.905623505324304,2.0,16.0,0.0,,True
803,16.9103937904352,1.0,15.0,0.0,,True
804,16.92257545734788,2.0,14.0,0.0,,True
805,16.93691151425497,1.0,13.0,0.0,,True
806,16.947337810424262,2.0,12.0,0.0,,True
807,16.983940523524126,2.0,11.0,0.0,,True
808,16.98472285050419,2.0,10.0,0.0,,True
809,16.996726562215592,2.0,10.0,1.0,,
810,17.01917484691292,1.0,9.0,1.0,,True
811,17.033511621676865,2.0,9.0,2.0,,
812,17.03633614647182,2.0,9.0,3.0,,
813,17.064603509844424,2.0,9.0,4.0,,
814,17.08087568561953,1.0,8.0,4.0,,True
815,17.08852765012477,2.0,8.0,5.0,,
816,17.098193972096265,2.0,8.0,6.0,,
817,17.10534645448031,1.0,7.0,6.0,,True
818,17.107364920620615,2.0,7.0,7.0,,
819,17.12715854187892,1.0,6.0,7.0,,True
820,17.131168880049973,2.0,6.0,8.0,,
821,17.134964980551057,1.0,5.0,8.0,,True
822,17.1613854221779,1.0,4.0,8.0,,True
823,17.17536859766049,1.0,3.0,8.0,,True
824,17.187651992762884,2.0,3.0,9.0,,
825,17.196944465847526,2.0,3.0,10.0,,
826,17.22693243837286,2.0,3.0,11.0,,
827,17.239988668696277,1.0,2.0,11.0,,True
828,17.247407918221594,2.0,2.0,12.0,,
829,17.256812507700243,1.0,1.0,12.0,,True
830,17.265505957196716,2.0,1.0,13.0,,
831,17.318475494569558,1.0,1.0,13.0,1.0,
832,17.347487283280042,1.0,1.0,13.0,1.0,
833,17.36192355169856,2.0,1.0,14.0,,
834,17.373254853852632,2.0,1.0,15.0,,
835,17.377743880767284,2.0,1.0,16.0,,
836,17.38037086150907,2.0,1.0,17.0,,
837,17.38906962845589,2.0,1.0,18.0,,
838,17.396581160850594,2.0,1.0,19.0,,
839,17.403991090286798,2.0,1.0,20.0,,
840,17.458504926517467,2.0,1.0,21.0,,
841,17.46196058895406,2.0,1.0,22.0,,
842,17.506430387612088,1.0,1.0,22.0,1.0,
843,17.520226541465824,2.0,1.0,23.0,,
844,17.54413942122115,2.0,1.0,24.0,,
845,17.55912317371678,2.0,1.0,25.0,,
846,17.569033589574843,1.0,1.0,25.0,1.0,
847,17.577471854783596,1.0,1.0,25.0,1.0,
848,17.590431214376693,2.0,1.0,26.0,,
849,17.596756457149063,1.0,1.0,26.0,1.0,
850,17.614346144788396,2.0,1.0,27.0,,
851,17.620026808360173,2.0,1.0,28.0,,
852,17.629816530071896,1.0,1.0,28.0,1.0,
853,17.644592723272076,2.0,1.0,29.0,,
854,17.675390108641082,2.0,1.0,30.0,,
855,17.6910949487248,2.0,1.0,31.0,,
856,17.782700658399513,2.0,1.0,32.0,,
857,17.81119461060885,2.0,1.0,33.0,,
858,17.853755194672633,2.0,1.0,34.0,,
859,17.861894790169476,2.0,1.0,35.0,,
860,17.871776146529413,2.0,1.0,36.0,,
861,17.879285526297824,1.0,1.0,36.0,1.0,
862,17.90717544477374,1.0,1.0,36.0,1.0,
863,17.911035828310244,2.0,1.0,37.0,,
864,17.924641248683137,1.0,1.0,37.0,1.0,
865,17.97679063721187,2.0,1.0,38.0,,
866,18.000475176946626,1.0,1.0,38.0,1.0,
867,18.004501035132197,2.0,1.0,39.0,,
868,18.040486198728697,2.0,1.0,40.0,,
869,18.057388478785448,1.0,1.0,40.0,1.0,
870,18.078154896456795,1.0,1.0,40.0,1.0,
871,18.107125825413902,2.0,1.0,41.0,,
872,18.1351469217798,1.0,1.0,41.0,1.0,
873,18.16642673092783,3.0,140.0,0.0,,True
874,18.172959337971694,2.0,139.0,0.0,,True
875,18.204497471430255,1.0,138.0,0.0,,True
876,18.216622608379186,1.0,137.0,0.0,,True
877,18.245507861941256,2.0,136.0,0.0,,True
878,18.293024688052398,2.0,135.0,0.0,,True
879,18.295452667085648,2.0,134.0,0.0,,True
880,18.32068662793755,1.0,133.0,0.0,,True
881,18.344902209460546,2.0,132.0,0.0,,True
882,18.405846920455435,2.0,131.0,0.0,,True
883,18.412304498815065,1.0,130.0,0.0,,True
884,18.43932960072953,2.0,129.0,0.0,,True
885,18.464468326256316,1.0,128.0,0.0,,True
886,18.46825308325413,2.0,127.0,0.0,,True
887,18.49034932677224,1.0,126.0,0.0,,True
888,18.499627159395118,1.0,125.0,0.0,,True
889,18.54278545034598,1.0,124.0,0.0,,True
890,18.551067201002876,2.0,123.0,0.0,,True
891,18.563280072629368,2.0,122.0,0.0,,True
892,18.56730365356645,2.0,121.0,0.0,,True
893,18.590439323187706,2.0,120.0,0.0,,True
894,18.63643953952769,2.0,119.0,0.0,,True
895,18.662100194388803,2.0,118.0,0.0,,True
896,18.689742346137354,2.0,117.0,0.0,,True
897,18.68984397692333,2.0,116.0,0.0,,True
898,18.768583374815318,1.0,115.0,0.0,,True
899,18.774443773088844,1.0,114.0,0.0,,True
900,18.79759536301219,2.0,113.0,0.0,,True
901,18.804808116234025,2.0,112.0,0.0,,True
902,18.816450015119887,2.0,111.0,0.0,,True
903,18.880476357806117,2.0,110.0,0.0,,True
904,18.90121589985063,2.0,109.0,0.0,,True
905,18.929959108103294,2.0,108.0,0.0,,True
906,18.941681464450507,2.0,107.0,0.0,,True
907,18.967726216319758,2.0,106.0,0.0,,True
908,18.991994802478377,1.0,105.0,0.0,,True
909,19.01030254252684,2.0,104.0,0.0,,True
910,19.026432397461132,1.0,103.0,0.0,,True
911,19.02956692830956,1.0,102.0,0.0,,True
912,19.03093207910901,1.0,101.0,0.0,,True
913,19.104884032629236,1.0,100.0,0.0,,True
914,19.11531364430526,2.0,99.0,0.0,,True
915,19.146284835740445,1.0,98.0,0.0,,True
916,19.202543642666008,2.0,97.0,0.0,,True
917,19.22948450860631,2.0,96.0,0.0,,True
918,19.233851954172064,2.0,95.0,0.0,,True
919,19.237702610360618,2.0,94.0,0.0,,True
920,19.26834855985566,2.0,93.0,0.0,,True
921,19.273654786818074,1.0,92.0,0.0,,True
922,19.27428986288381,2.0,91.0,0.0,,True
923,19.33979445032881,2.0,90.0,0.0,,True
924,19.347730175359317,1.0,89.0,0.0,,True
925,19.40249092307062,1.0,88.0,0.0,,True
926,19.44763904947834,1.0,87.0,0.0,,True
927,19.45056974199685,2.0,86.0,0.0,,True
928,19.473270093419952,2.0,85.0,0.0,,True
929,19.4903727705937,2.0,84.0,0.0,,True
930,19.51579636565235,2.0,83.0,0.0,,True
931,19.546061707520497,2.0,82.0,0.0,,True
932,19.55393738370817,1.0,81.0,0.0,,True
933,19.55667520728759,2.0,80.0,0.0,,True
934,19.589148576030322,2.0,79.0,0.0,,True
935,19.59735403907712,2.0,78.0,0.0,,True
936,19.615023732799877,2.0,77.0,0.0,,True
937,19.627471306049525,2.0,76.0,0.0,,True
938,19.676337800491616,1.0,75.0,0.0,,True
939,19.728676564398725,2.0,74.0,0.0,,True
940,19.729809265502837,1.0,73.0,0.0,,True
941,19.793553075964457,2.0,72.0,0.0,,True
942,19.796474829120754,2.0,71.0,0.0,,True
943,19.8206896996398,2.0,70.0,0.0,,True
944,19.82308780237303,2.0,69.0,0.0,,True
945,19.828315760837512,2.0,68.0,0.0,,True
946,19.86626734707036,2.0,67.0,0.0,,True
947,19.91219545988933,2.0,66.0,0.0,,True
948,19.93073598270241,2.0,65.0,0.0,,True
949,19.937014320543565,1.0,64.0,0.0,,True
950,19.98307503605592,2.0,63.0,0.0,,True
951,20.007236220713423,1.0,62.0,0.0,,True
952,20.028823038049982,2.0,61.0,0.0,,True
953,20.0309998783562,1.0,60.0,0.0,,True
954,20.080764600191166,2.0,59.0,0.0,,True
955,20.08934547216893,1.0,58.0,0.0,,True
956,20.11349408999022,2.0,57.0,0.0,,True
957,20.113794115842747,2.0,56.0,0.0,,True
958,20.131122912728994,2.0,55.0,0.0,,True
959,20.143415910867326,2.0,54.0,0.0,,True
960,20.151942276778275,1.0,53.0,0.0,,True
961,20.158332488829117,1.0,52.0,0.0,,True
962,20.211218221820232,2.0,51.0,0.0,,True
963,20.214282135841934,1.0,50.0,0.0,,True
964,20.214483557543822,1.0,49.0,0.0,,True
965,20.217360479896502,2.0,48.0,0.0,,True
966,20.22935631247763,2.0,47.0,0.0,,True
967,20.23786150506268,2.0,46.0,0.0,,True
968,20.249477892155454,1.0,45.0,0.0,,True
969,20.2515089810359,2.0,44.0,0.0,,True
970,20.251675102793904,2.0,43.0,0.0,,True
971,20.27133238071159,2.0,42.0,0.0,,True
972,20.284009049247967,1.0,41.0,0.0,,True
973,20.290804429552356,1.0,40.0,0.0,,True
974,20.35388839221646,1.0,39.0,0.0,,True
975,20.394621928152677,2.0,38.0,0.0,,True
976,20.398987927007013,2.0,37.0,0.0,,True
977,20.40719524443542,2.0,36.0,0.0,,True
978,20.426249000377272,1.0,35.0,0.0,,True
979,20.43540810361934,1.0,34.0,0.0,,True
980,20.445250666905835,2.0,33.0,0.0,,True
981,20.459415981017756,2.0,32.0,0.0,,True
982,20.488440472642523,2.0,31.0,0.0,,True
983,20.506371973630277,2.0,30.0,0.0,,True
984,20.532711107707748,1.0,29.0,0.0,,True
985,20.53419776028243,2.0,28.0,0.0,,True
986,20.59530517831142,1.0,27.0,0.0,,True
987,20.59729461369387,1.0,26.0,0.0,,True
988,20.620777032388748,2.0,25.0,0.0,,True
989,20.645126084241404,1.0,24.0,0.0,,True
990,20.656688942904548,1.0,23.0,0.0,,True
991,20.676967127331498,1.0,22.0,0.0,,True
992,20.684557231564256,2.0,21.0,0.0,,True
993,20.768836184963156,1.0,20.0,0.0,,True
994,20.785058167312418,2.0,19.0,0.0,,True
995,20.794787419626537,2.0,18.0,0.0,,True
996,20.80217414011363,2.0,17.0,0.0,,True
997,20.835663469795477,2.0,16.0,0.0,,True
998,20.845356567967805,2.0,15.0,0.0,,True
999,20.859716171426737,2.0,14.0,0.0,,True
1000,20.859750481138907,2.0,13.0,0.0,,True
1001,20.869257093984825,2.0,12.0,0.0,,True
1002,20.887354595647455,2.0,11.0,0.0,,True
1003,20.910274074597744,2.0,10.0,0.0,,True
1004,20.9227759615073,1.0,9.0,0.0,,True
1005,20.93039624252874,1.0,8.0,0.0,,True
1006,20.930828351933556,2.0,8.0,1.0,,
1007,20.933433723918633,1.0,7.0,1.0,,True
1008,20.945159300944766,1.0,6.0,1.0,,True
1009,20.98277117976335,2.0,6.0,2.0,,
1010,20.986259656414624,1.0,5.0,2.0,,True
1011,20.990493091801373,2.0,5.0,3.0,,
1012,20.997335990157367,2.0,5.0,4.0,,
1013,20.999902224268173,2.0,5.0,5.0,,
1014,21.023570841139797,1.0,4.0,5.0,,True
1015,21.028114715078836,2.0,4.0,6.0,,
1016,21.030732153512126,1.0,3.0,6.0,,True
1017,21.083174638589092,2.0,3.0,7.0,,
1018,21.092753945887864,2.0,3.0,8.0,,
1019,21.100309293221216,2.0,3.0,9.0,,
1020,21.104800682462855,2.0,3.0,10.0,,
1021,21.106005994563496,1.0,2.0,10.0,,True
1022,21.112285417945834,1.0,1.0,10.0,,True
1023,21.114693649997896,1.0,1.0,10.0,1.0,
1024,21.21845308822905,1.0,1.0,10.0,1.0,
1025,21.23542295270753,2.0,1.0,11.0,,
1026,21.243541577078,1.0,1.0,11.0,1.0,
1027,21.27449515437135,1.0,1.0,11.0,1.0,
1028,21.284632151305598,1.0,1.0,11.0,1.0,
1029,21.310031411774933,2.0,1.0,12.0,,
1030,21.32413765102746,1.0,1.0,12.0,1.0,
1031,21.363186762348544,2.0,1.0,13.0,,
1032,21.370919650559152,2.0,1.0,14.0,,
1033,21.400095711944246,2.0,1.0,15.0,,
1034,21.416647065727354,2.0,1.0,16.0,,
1035,21.442718172501387,1.0,1.0,16.0,1.0,
1036,21.479639239233034,1.0,1.0,16.0,1.0,
1037,21.50020591058701,2.0,1.0,17.0,,
1038,21.548767271819464,1.0,1.0,17.0,1.0,
1039,21.55337602975394,2.0,1.0,18.0,,
1040,21.565461676372053,2.0,1.0,19.0,,
1041,21.604204799452596,1.0,1.0,19.0,1.0,
1042,21.636279501236327,2.0,1.0,20.0,,
1043,21.66959011340222,2.0,1.0,21.0,,
1044,21.683944227291146,2.0,1.0,22.0,,
1045,21.73570510164014,2.0,1.0,23.0,,
1046,21.739088837466767,1.0,1.0,23.0,1.0,
1047,21.74997900651588,2.0,1.0,24.0,,
1048,21.75744008262652,2.0,1.0,25.0,,
1049,21.778356157550476,1.0,1.0,25.0,1.0,
1050,21.78650306285482,1.0,1.0,25.0,1.0,
1051,21.79525271331242,2.0,1.0,26.0,,
1052,21.83006594109894,2.0,1.0,27.0,,
1053,21.854692709662668,1.0,1.0,27.0,1.0,
1054,21.870424997105456,1.0,1.0,27.0,1.0,
1055,21.880531140886518,1.0,1.0,27.0,1.0,
1056,21.907117202723317,2.0,1.0,28.0,,
1057,21.940147147161927,1.0,1.0,28.0,1.0,
1058,21.950872033230855,2.0,1.0,29.0,,
1059,21.96990325802076,2.0,1.0,30.0,,
1060,22.00183560517697,2.0,1.0,31.0,,
1061,22.028851688315676,1.0,1.0,31.0,1.0,
1062,22.044252617396143,2.0,1.0,32.0,,
1063,22.080764600191166,3.0,149.0,0.0,,True
1064,22.093819850490664,2.0,148.0,0.0,,True
1065,22.093889431291895,2.0,147.0,0.0,,True
1066,22.121299971279598,1.0,146.0,0.0,,True
1067,22.14205619798418,2.0,145.0,0.0,,True
1068,22.15502490708111,2.0,144.0,0.0,,True
1069,22.160560236830857,2.0,143.0,0.0,,True
1070,22.187921231360377,2.0,142.0,0.0,,True
1071,22.200636206623113,2.0,141.0,0.0,,True
1072,22.253297758632378,1.0,140.0,0.0,,True
1073,22.277271367934247,2.0,139.0,0.0,,True
1074,22.31041740065674,1.0,138.0,0.0,,True
1075,22.356170848416298,2.0,137.0,0.0,,True
1076,22.51610094588434,1.0,136.0,0.0,,True
1077,22.589856819985396,1.0,135.0,0.0,,True
1078,22.61230910395933,1.0,134.0,0.0,,True
1079,22.65934545984337,1.0,133.0,0.0,,True
1080,22.728938241053275,2.0,132.0,0.0,,True
1081,22.812344527129696,2.0,131.0,0.0,,True
1082,22.82511521423989,2.0,130.0,0.0,,True
1083,22.941017346424704,2.0,129.0,0.0,,True
1084,22.99056323053874,1.0,128.0,0.0,,True
1085,23.08496487924818,2.0,127.0,0.0,,True
1086,23.111192440690044,2.0,126.0,0.0,,True
1087,23.114039750599265,1.0,125.0,0.0,,True
1088,23.17864619673417,2.0,124.0,0.0,,True
1089,23.183610379577996,1.0,123.0,0.0,,True
1090,23.194820217414247,2.0,122.0,0.0,,True
1091,23.210133591259822,2.0,121.0,0.0,,True
1092,23.22583388205443,2.0,120.0,0.0,,True
1093,23.249308547223567,1.0,119.0,0.0,,True
1094,23.255789706751134,2.0,118.0,0.0,,True
1095,23.30777389424371,2.0,117.0,0.0,,True
1096,23.32210811512234,2.0,116.0,0.0,,True
1097,23.342827224105513,1.0,115.0,0.0,,True
1098,23.351892762696657,1.0,114.0,0.0,,True
1099,23.36451057544941,1.0,113.0,0.0,,True
1100,23.45195860457986,2.0,112.0,0.0,,True
1101,23.453368895883454,1.0,111.0,0.0,,True
1102,23.46267429646492,2.0,110.0,0.0,,True
1103,23.47716381661941,2.0,109.0,0.0,,True
1104,23.488662373332694,2.0,108.0,0.0,,True
1105,23.52165986573886,2.0,107.0,0.0,,True
1106,23.532365226281986,2.0,106.0,0.0,,True
1107,23.53993893898637,2.0,105.0,0.0,,True
1108,23.543842421755222,2.0,104.0,0.0,,True
