,time,event_type,stock,attente,perte_magasin,deliv,Time_gap,passation_cost,stock_cost,Loss_cost,late_cost,Total_cost,Cum_cost,mean_cost
572,12.38440889132411,1.0,55.0,0.0,,True,0.023265907346985415,0,0.06398124520420989,,,0.06398124520420989,573.201514305886,46.28412379919416
573,12.407674798671096,2.0,54.0,0.0,,True,0.009188793110746829,0,0.02480974139901644,,,0.02480974139901644,573.2263240472851,46.19933495586776
574,12.416863591781842,1.0,53.0,0.0,,True,0.04156880260859808,0,0.11015732691278492,,,0.11015732691278492,573.3364813741979,46.17401786983174
575,12.45843239439044,2.0,52.0,0.0,,True,0.0395585318664633,0,0.10285218285280458,,,0.10285218285280458,573.4393335570506,46.02820928058723
576,12.497990926256904,2.0,51.0,0.0,,True,0.035269731241742264,0,0.08993781466644278,,,0.08993781466644278,573.5292713717171,45.889717375837996
577,12.533260657498646,1.0,50.0,0.0,,True,0.020160468627729244,0,0.05040117156932311,,,0.05040117156932311,573.5796725432864,45.7646009460526
578,12.553421126126375,2.0,49.0,0.0,,True,0.03760396479214556,0,0.09212971374075662,,,0.09212971374075662,573.6718022570271,45.698443196738815
579,12.59102509091852,2.0,48.0,0.0,,True,0.01592650428964859,0,0.038223610295156626,,,0.038223610295156626,573.7100258673223,45.564997426708324
580,12.60695159520817,2.0,47.0,0.0,,True,0.03835384611426029,0,0.09013153836851169,,,0.09013153836851169,573.8001574056908,45.514584003304094
581,12.64530544132243,2.0,46.0,0.0,,True,0.005981390070745718,0,0.013757197162715153,,,0.013757197162715153,573.8139146028535,45.37762391470117
582,12.651286831393175,1.0,45.0,0.0,,True,0.006390719724436167,0,0.014379119379981375,,,0.014379119379981375,573.8282937222335,45.35730644398352
583,12.657677551117612,2.0,44.0,0.0,,True,0.0005556033337725808,0,0.0012223273342996778,,,0.0012223273342996778,573.8295160495678,45.334502615679405
584,12.658233154451384,2.0,43.0,0.0,,True,0.01289520453646631,0,0.027724689753402563,,,0.027724689753402563,573.8572407393212,45.334703014023646
585,12.67112835898785,2.0,42.0,0.0,,True,0.013458994360894039,0,0.028263888157877483,,,0.028263888157877483,573.8855046274791,45.290797186219976
586,12.684587353348745,2.0,41.0,0.0,,True,0.03093886661765488,0,0.06342467656619251,,,0.06342467656619251,573.9489293040454,45.24774147678696
587,12.7155262199664,2.0,40.0,0.0,,True,0.0010866048530040473,0,0.0021732097060080946,,,0.0021732097060080946,573.9511025137514,45.13781754564838
588,12.716612824819403,1.0,39.0,0.0,,True,0.07711448262698006,0,0.15037324112261113,,,0.15037324112261113,574.101475754874,45.145785569124385
589,12.793727307446384,2.0,38.0,0.0,,True,0.007096489180971943,0,0.013483329443846693,,,0.013483329443846693,574.1149590843178,44.874722220330845
590,12.800823796627355,2.0,37.0,0.0,,True,0.05986042955505333,0,0.11074179467684866,,,0.11074179467684866,574.2257008789946,44.85849582823618
591,12.860684226182409,1.0,36.0,0.0,,True,0.02994343628781948,0,0.05389818531807507,,,0.05389818531807507,574.2795990643127,44.65389157873624
592,12.890627662470228,2.0,35.0,0.0,,True,0.011862576603608233,0,0.020759509056314407,,,0.020759509056314407,574.3003585733691,44.55177619049436
593,12.902490239073837,1.0,34.0,0.0,,True,0.019605663255514827,0,0.03332962753437521,,,0.03332962753437521,574.3336882009035,44.51339838735891
594,12.922095902329351,2.0,33.0,0.0,,True,0.011387971221363813,0,0.01879015251525029,,,0.01879015251525029,574.3524783534187,44.447315876202815
595,12.933483873550715,2.0,32.0,0.0,,True,0.0031178657558896816,0,0.004988585209423491,,,0.004988585209423491,574.3574669386281,44.40856559253945
596,12.936601739306605,2.0,31.0,0.0,,True,5.412454802566913e-06,0,8.389304943978715e-06,,,8.389304943978715e-06,574.3574753279331,44.397863279875416
597,12.936607151761407,2.0,30.0,0.0,,True,0.007977254449521354,0,0.01196588167428203,,,0.01196588167428203,574.3694412096074,44.39876966747059
598,12.944584406210929,2.0,29.0,0.0,,True,0.020918359988753465,0,0.03033162198369253,,,0.03033162198369253,574.3997728315911,44.37375158649272
599,12.965502766199682,1.0,28.0,0.0,,True,0.012324049077347965,0,0.01725366870828715,,,0.01725366870828715,574.4170265002994,44.30349033573703
600,12.97782681527703,2.0,27.0,0.0,,True,0.01967659197347693,0,0.026563399164193858,,,0.026563399164193858,574.4435898994635,44.26346553055009
601,12.997503407250507,1.0,26.0,0.0,,True,0.06365771183424052,0,0.08275502538451267,,,0.08275502538451267,574.526344924848,44.202823182516354
602,13.061161119084748,2.0,25.0,0.0,,True,0.06341332941220834,0,0.07926666176526043,,,0.07926666176526043,574.6056115866132,43.99345558543101
603,13.124574448496956,1.0,24.0,0.0,,True,0.026847461702187658,0,0.032216954042625194,,,0.032216954042625194,574.6378285406558,43.783349379869925
604,13.151421910199144,1.0,23.0,0.0,,True,0.00039259452131013006,0,0.0004514836995066496,,,0.0004514836995066496,574.6382800243554,43.694003883999336
605,13.151814504720454,2.0,22.0,0.0,,True,0.0013759320382060736,0,0.001513525242026681,,,0.001513525242026681,574.6397935495974,43.692814656361485
606,13.15319043675866,2.0,21.0,0.0,,True,0.0071605065775166565,0,0.00751853190639249,,,0.00751853190639249,574.6473120815037,43.688815640923245
607,13.160350943336176,1.0,20.0,0.0,,True,0.01642727048111503,0,0.01642727048111503,,,0.01642727048111503,574.6637393519849,43.6662929298986
608,13.176778213817292,2.0,19.0,0.0,,True,0.021904890132905308,0,0.020809645626260045,,,0.020809645626260045,574.6845489976112,43.61343415456379
609,13.198683103950197,2.0,18.0,0.0,,True,0.0031203254502312205,0,0.0028082929052080986,,,0.0028082929052080986,574.6873572905164,43.54126489471664
610,13.201803429400428,2.0,17.0,0.0,,True,0.050173432472035984,0,0.04264741760123059,,,0.04264741760123059,574.7300047081176,43.53420407913311
611,13.251976861872464,2.0,16.0,0.0,,True,0.001741665579956475,0,0.0013933324639651802,,,0.0013933324639651802,574.7313980405816,43.369483966890485
612,13.25371852745242,2.0,15.0,0.0,,True,0.054976646461275536,0,0.04123248484595665,,,0.04123248484595665,574.7726305254275,43.36689581379756
613,13.308695173913696,2.0,14.0,0.0,,True,0.030705931557729826,0,0.02149415209041088,,,0.02149415209041088,574.794124677518,43.1893673396449
614,13.339401105471426,2.0,13.0,0.0,,True,0.005391651011896315,0,0.0035045731577326047,,,0.0035045731577326047,574.7976292506758,43.0902125744544
615,13.344792756483322,2.0,12.0,0.0,,True,0.02964654289513824,0,0.017787925737082946,,,0.017787925737082946,574.8154171764129,43.074135931946145
616,13.37443929937846,2.0,11.0,0.0,,True,0.01571957854266337,0,0.008645768198464854,,,0.008645768198464854,574.8240629446113,42.97930179183846
617,13.390158877921124,2.0,10.0,0.0,,True,0.007032820517956395,0,0.0035164102589781976,,,0.0035164102589781976,574.8275793548703,42.92910820518319
618,13.39719169843908,2.0,10.0,1.0,,,0.02286994964359934,0,0.01143497482179967,,,0.01143497482179967,574.8390143296921,42.90742621803845
619,13.42006164808268,2.0,10.0,2.0,,,0.0023572875431288054,0,0.0011786437715644027,,,0.0011786437715644027,574.8401929734637,42.83439286999035
620,13.422418935625808,1.0,9.0,2.0,,True,0.030910462419003082,0,0.013909708088551387,,,0.013909708088551387,574.8541026815523,42.827906462953074
621,13.453329398044811,2.0,9.0,3.0,,,0.008991898194819825,0,0.0040463541876689215,,,0.0040463541876689215,574.85814903574,42.729805539384536
622,13.462321296239631,1.0,8.0,3.0,,True,0.016816020860776604,0,0.006726408344310642,,,0.006726408344310642,574.8648754440843,42.701764635840235
623,13.479137317100408,2.0,8.0,4.0,,,0.0322011631798329,0,0.012880465271933162,,,0.012880465271933162,574.8777559093562,42.64944724467146
624,13.51133848028024,2.0,8.0,5.0,,,0.0164342760109637,0,0.00657371040438548,,,0.00657371040438548,574.8843296197606,42.54828864355686
625,13.527772756291204,1.0,7.0,5.0,,True,0.013547140978749539,0,0.004741499342562339,,,0.004741499342562339,574.8890711191032,42.496949163471584
626,13.541319897269954,2.0,7.0,6.0,,,0.0024776608915573206,0,0.0008671813120450623,,,0.0008671813120450623,574.8899383004152,42.454497985555896
627,13.543797558161511,2.0,7.0,7.0,,,0.0073985597336534425,0,0.0025894959067787053,,,0.0025894959067787053,574.892527796322,42.44692268380008
628,13.551196117895165,1.0,6.0,7.0,,True,0.00749529210516009,0,0.0022485876315480272,,,0.0022485876315480272,574.8947763839536,42.42391382888856
629,13.558691410000325,2.0,6.0,8.0,,,0.005352915942911096,0,0.001605874782873329,,,0.001605874782873329,574.8963822587365,42.400580179494085
630,13.564044325943236,2.0,6.0,9.0,,,0.0315802269374057,0,0.00947406808122171,,,0.00947406808122171,574.9058563268177,42.38454567913977
631,13.595624552880642,2.0,6.0,10.0,,,0.00010503088768665236,0,3.1509266305995714e-05,,,3.1509266305995714e-05,574.9058878360839,42.28609620690598
632,13.595729583768328,2.0,6.0,11.0,,,0.02228518052658046,0,0.00668555415797414,,,0.00668555415797414,574.912573390242,42.286261274026714
633,13.618014764294909,2.0,6.0,12.0,,,0.018062062449862637,0,0.005418618734958792,,,0.005418618734958792,574.917992008977,42.21745988382648
634,13.636076826744771,2.0,6.0,13.0,,,0.012607190748935793,0,0.0037821572246807384,,,0.0037821572246807384,574.9217741662017,42.16181688259438
635,13.648684017493707,2.0,6.0,14.0,,,0.05221146643263097,0,0.015663439929789292,,,0.015663439929789292,574.9374376061314,42.124019932560984
636,13.700895483926338,1.0,5.0,14.0,,True,0.0361739166162387,0,0.009043479154059675,,,0.009043479154059675,574.9464810852855,41.96415349345619
